Nitrogen Oxide,Ozone,PM2.5,PM10
23.37455,65.90799,1.076,2.276
5.73017,84.06886,1.742,1.076
3.12039,89.65682,3.743,1.742
4.87916,88.85854,4.903,3.743
8.56689,87.41166,5.808,4.903
0,92.40091,5.051,5.808
10.21218,84.9503,6.131,5.051
47.60843,3.49248,30.918,6.131
73.57151,1.49678,30.524,30.918
69.70829,1.79613,28.177,30.524
80.04807,1.9957,26.665,28.177
60.22069,7.88302,24.729,26.665
60.90244,11.07614,23.068,24.729
48.8583,22.35184,21.672,23.068
59.3117,21.75313,23.406,21.672
64.9929,25.04604,21.807,23.406
60.10707,28.83787,21.014,21.807
44.31334,31.58195,20.861,21.014
34.54168,32.08088,20.415,20.861
36.81416,30.53421,22.127,20.415
30.62166,31.2826,22.073,22.127
35.1098,27.69034,21.979,22.073
38.80258,25.59485,16.953,21.979
33.17819,31.18281,15.257,16.953
20.33869,41.21121,13.741,15.257
15.90735,43.75572,11.918,13.741
14.82793,45.2525,12.12,11.918
18.63433,41.56045,15.474,12.12
35.05299,34.5755,13.087,15.474
0,38.84963,8.873,13.087
35.37492,52.02125,5.899,8.873
153.77258,1.3471,29.689,5.899
225.11214,1.3471,34.658,29.689
225.68104,1.84602,36.21,34.658
185.4032,1.64645,26.25,36.21
146.71827,1.49678,22.83,26.25
88.29266,13.02194,22.479,22.83
46.13746,42.90755,20.861,22.479
22.47139,68.00348,13.432,20.861
25.82788,67.60434,10.42,13.432
15.92909,72.4938,12.337,10.42
17.92022,75.38757,13.892,12.337
20.53714,70.64778,16.724,13.892
23.55229,63.26369,21.094,16.724
18.65979,57.47616,23.889,21.094
18.31845,47.49766,24.833,23.889
19.57002,35.47357,27.168,24.833
17.63578,32.13077,28.661,27.168
24.57631,19.60775,39.977,28.661
20.87848,21.00474,37.241,39.977
24.51942,15.11743,35.665,37.241
31.1755,10.92646,35.198,35.665
32.71152,12.6727,35.017,35.198
0,11.70811,36.939,35.017
37.39543,9.24674,31.377,36.939
23.41353,51.78842,7.964,31.377
70.12665,20.00689,8.28,7.964
99.12297,9.03054,7.49,8.28
76.56395,22.25206,7.103,7.49
83.22911,21.05464,7.216,7.103
60.10042,38.76647,5.761,7.216
29.50902,64.86025,4.578,5.761
16.00779,82.97123,4.578,4.578
16.00779,83.22069,4.223,4.578
18.97009,79.12951,4.472,4.223
20.96394,76.23574,4.642,4.472
23.12869,72.64348,5.211,4.642
32.64222,63.66283,5.42,5.211
35.88935,60.46971,6.577,5.42
39.47828,54.13336,7.223,6.577
76.45001,30.88346,9.9,7.223
104.02215,20.50582,10.458,9.9
185.42831,3.49248,7.647,10.458
151.81765,5.43828,7.794,7.647
75.82337,7.13463,8.08,7.794
73.20288,1.3471,13.293,8.08
54.2328,10.77678,14.139,13.293
0,44.30454,8.936,14.139
56.6634,10.31112,18.007,8.936
17.34163,52.18756,6.82,18.007
24.81451,47.74712,6.825,6.82
32.28738,46.89895,5.1,6.825
30.46195,59.62154,2.928,5.1
38.96163,53.38498,3.081,2.928
28.00902,67.80391,2.015,3.081
24.75746,65.8581,1.948,2.015
26.29767,55.38068,3.519,1.948
18.02617,56.5282,5.912,3.519
16.77119,57.12691,4.846,5.912
23.21725,47.94669,4.305,4.846
24.24406,42.25895,3.448,4.305
27.32448,38.21766,3.841,3.448
54.76305,31.2826,4.496,3.841
77.80917,27.44088,3.766,4.496
71.81946,30.23486,2.396,3.766
84.82568,25.59485,3.05,2.396
78.77893,31.38238,3.625,3.05
58.41392,44.40433,4.059,3.625
65.2593,42.80777,3.53,4.059
20.82137,73.09251,3.847,3.53
16.08665,79.1794,3.967,3.847
0,79.69495,3.971,3.967
17.87405,61.80018,5.116,3.971
15.02321,49.8925,4.968,5.116
41.52804,31.38238,4.022,4.968
48.72547,26.69249,2.768,4.022
68.31847,16.06539,2.726,2.768
64.834,18.6099,2.608,2.726
71.06035,23.79872,2.92,2.608
96.76546,24.49722,2.687,2.92
35.5873,63.06412,2.386,2.687
26.50483,65.35918,2.611,2.386
33.18815,58.77337,2.485,2.611
33.75938,60.5695,1.713,2.485
43.35595,63.81251,1.979,1.713
54.43771,55.72992,2.303,1.979
48.32561,56.97724,3.377,2.303
43.41308,64.21165,2.753,3.377
65.00537,49.19401,2.95,2.753
69.68941,38.86626,3.77,2.95
79.51448,21.20431,5.072,3.77
45.241,32.77937,5.523,5.072
27.01893,43.00734,5.939,5.523
16.39415,57.2267,6.258,5.939
12.90968,66.85595,6.005,6.258
0,65.8581,6.201,6.005
9.52041,65.59201,6.873,6.201
55.08369,41.2611,3.627,6.873
34.77766,47.39788,3.518,3.627
48.56288,42.25895,2.821,3.518
127.78501,14.06969,2.727,2.821
124.0098,21.65335,3.197,2.727
41.92767,59.2224,2.327,3.197
49.42088,48.29594,3.238,2.327
46.16048,47.14841,2.502,3.238
23.45204,65.25939,1.192,2.502
47.81928,54.68218,1.211,1.192
43.92967,57.42627,2.503,1.211
51.02248,56.5781,3.268,2.503
50.90808,54.13336,4.322,3.268
43.30047,59.32218,4.099,4.322
41.64167,61.2181,3.841,4.099
72.07212,42.40863,4.087,3.841
130.87381,16.71399,4.91,4.087
163.07746,6.08689,4.04,4.91
143.05743,2.29506,4.241,4.04
77.84933,11.27571,5.137,4.241
38.78166,27.44088,5.183,5.137
29.57245,35.77292,5.044,5.183
0,31.99772,4.743,5.044
13.88056,50.09207,5.043,4.743
12.65838,57.52605,3.327,5.043
24.91581,47.39788,3.419,3.327
45.42123,34.07658,4.882,3.419
51.43539,32.67959,6.288,4.882
32.01824,45.40218,4.567,6.288
73.7737,18.31055,6.162,4.567
63.80738,31.48217,6.468,6.162
46.10856,49.34368,4.971,6.468
41.01085,54.33293,3.566,4.971
45.47851,54.98154,3.641,3.566
38.83429,55.48046,3.754,3.641
45.36395,48.49551,7.189,3.754
46.62406,45.2525,7.861,7.189
36.60046,51.18971,7.512,7.861
29.0398,57.77552,7.832,7.512
31.78913,48.84476,8.373,7.832
95.94017,17.26281,8.191,8.373
121.94426,4.93936,6.781,8.191
81.44891,13.12173,6.245,6.781
41.06812,31.18281,5.039,6.245
31.50274,42.65809,4.046,5.039
37.68874,49.49336,3.522,4.046
0,26.8089,2.822,3.522
70.79526,35.45694,2.87,2.822
9.29157,60.61939,7.252,2.87
13.76528,56.97724,9.763,7.252
16.17421,54.38283,9.874,9.763
19.50082,48.49551,8.737,9.874
26.78494,45.15271,9.888,8.737
30.34098,45.45207,7.69,9.888
37.45304,48.04648,4.293,7.69
21.22148,59.37208,4.244,4.293
26.26875,51.98799,6.307,4.244
24.37602,47.99659,6.038,6.307
31.43073,42.30884,4.634,6.038
40.60758,32.03099,5.494,4.634
46.62989,29.68604,4.966,5.494
54.8317,21.60345,6.488,4.966
34.87205,31.08303,5.894,6.488
35.61767,33.47787,4.468,5.894
38.08395,33.62755,4.075,4.468
42.95915,28.68819,3.696,4.075
27.58792,43.60605,4.299,3.696
15.0271,55.231,2.989,4.299
12.61817,59.47186,2.131,2.989
9.86512,63.71272,2.051,2.131
0,62.26584,2.296,2.051
8.48859,59.93752,2.907,2.296
15.5069,73.1923,7.494,2.907
29.80771,62.81466,7.428,7.494
55.88227,43.45637,6.383,7.428
56.4566,31.03314,9.721,6.383
29.80771,48.44562,8.385,9.721
31.3584,48.89465,7.726,8.385
21.93939,60.66928,6.527,7.726
50.02411,43.95529,7.382,6.527
33.31112,52.88605,6.951,7.382
29.86514,56.12906,6.798,6.951
29.75027,56.12906,5.984,6.798
24.40901,64.26154,5.257,5.984
14.12851,67.2052,4.629,5.257
18.83801,61.76692,6.631,4.629
14.64541,63.01423,6.692,6.631
16.82786,59.02283,7.227,6.692
20.44614,54.63229,8,7.227
29.92257,46.15056,8.076,8
19.75694,49.59315,8.331,8.076
14.87514,53.18541,9.608,8.331
13.72648,57.02713,9.624,9.608
10.7974,65.15961,7.36,9.624
0,64.12849,7.313,7.36
11.71633,61.99975,6.782,7.313
10.46693,66.05767,4.078,6.782
40.42994,42.75787,5.571,4.078
86.8985,18.6598,5.1,5.571
71.7157,20.75528,5.857,5.1
80.97491,16.46453,7.864,5.857
64.18182,29.63615,6.259,7.864
60.09856,33.02884,5.931,6.259
63.26165,30.98324,6.486,5.931
62.05392,32.23056,6.563,6.486
71.48566,34.52561,5.229,6.563
53.36983,34.47572,4.56,5.229
57.45308,35.82282,4.764,4.56
55.49772,39.76432,4.731,4.764
37.78446,51.48906,5.012,4.731
53.71489,39.51486,5.065,5.012
60.21358,34.02669,5.121,5.065
69.47279,28.03959,5.585,5.121
96.1577,17.71184,5.166,5.585
56.64793,39.61465,4.32,5.166
54.17497,44.40433,3.127,4.32
14.03258,70.34843,4.788,3.127
14.37765,69.69982,7.425,4.788
0,67.92032,8.844,7.425
11.88552,73.24219,7.762,8.844
28.96687,50.591,6.941,7.762
84.88502,27.49077,7.078,6.941
93.00496,23.9484,6.832,7.078
65.9385,38.51701,6.813,6.832
54.7088,47.74712,5.369,6.813
45.95539,57.72562,5.342,5.369
42.32734,63.8624,7.282,5.342
50.15933,63.06412,6.229,7.282
48.08616,66.30713,5.639,6.229
43.59428,69.10111,6.223,5.639
36.68369,69.05122,5.57,6.223
27.23922,67.75402,4.747,5.57
35.93504,57.72562,5.071,4.747
34.72569,53.48476,4.051,5.071
36.39575,51.63874,4.212,4.051
39.1024,46.20046,4.15,4.212
49.06516,36.32174,4.181,4.15
56.78198,29.48647,4.368,4.181
25.79952,50.44132,3.84,4.368
9.15653,66.10756,3.087,3.84
8.86858,67.2052,3.054,3.087
21.53799,57.62584,3.693,3.054
0,71.37954,3.442,3.693
15.97113,58.27444,4.111,3.442
6.11258,71.74542,0,4.111
12.91715,69.25079,0,0
8.30388,75.68692,0,0
24.96931,60.27014,0,0
65.56605,38.16776,0,0
57.49284,48.99444,0,0
49.99628,60.46971,0,0
38.46311,69.64993,0,0
41.57707,70.14886,0,0
39.03977,70.69767,0,0
32.0622,73.99058,0,0
29.06358,69.8495,6.721,0
31.19722,70.89724,7.321,6.721
28.94825,70.59789,8.481,7.321
25.25764,72.64348,7.362,8.481
23.297,71.89509,5.843,7.362
23.93132,66.25724,4.343,5.843
44.40269,48.94454,3.965,4.343
24.68098,56.67788,4.979,3.965
14.53179,67.05552,4.887,4.979
33.90751,53.98369,6.061,4.887
24.10432,60.46971,6.172,6.061
0,50.7573,6.405,6.172
16.45399,54.94827,6.76,6.405
19.22857,65.05982,5.037,6.76
18.59339,68.15316,4.624,5.037
31.06598,62.96434,3.93,4.624
61.26581,48.79487,3.663,3.93
36.14741,62.41552,4.968,3.663
38.63037,61.56735,3.757,4.968
41.86401,61.56735,3.711,3.757
34.06864,70.4981,3.32,3.711
20.78765,76.78456,2.679,3.32
15.0133,81.07531,2.367,2.679
23.61707,71.54585,2.033,2.367
27.25491,66.75617,2.061,2.033
16.3414,69.50025,2.32,2.061
15.30202,64.76047,2.089,2.32
23.32836,63.36348,2.814,2.089
33.72218,59.97079,2.189,2.814
36.08966,56.97724,2.261,2.189
52.25783,43.40648,3.164,2.261
30.31532,53.03573,2.978,3.164
13.74294,69.94929,2.287,2.978
10.22059,73.99058,2.292,2.287
9.75864,78.33123,1.804,2.292
0,78.49753,1.757,1.804
7.0832,69.98255,1.95,1.757
96.56121,4.54022,15.16,1.95
133.45105,1.74624,17.172,15.16
176.41212,2.04559,19.498,17.172
179.47664,3.24301,14.877,19.498
111.53687,20.25636,16.976,14.877
63.54537,38.01809,22.632,16.976
65.22218,49.19401,12.608,22.632
53.94707,53.38498,8.268,12.608
37.46806,66.60649,7.853,8.268
27.29155,74.83875,6.839,7.853
27.34937,74.73897,6.633,6.839
20.00609,75.73682,6.655,6.633
25.32563,71.09681,6.88,6.655
22.83933,67.65423,6.461,6.88
22.14547,64.41122,7.961,6.461
22.31894,58.07487,10.043,7.961
26.77116,51.28949,11.425,10.043
48.33842,37.12002,12.014,11.425
28.39015,47.14841,10.158,12.014
18.67621,56.47831,8.337,10.158
10.63908,66.40692,7.796,8.337
12.54717,69.15101,6.983,7.796
0,72.57696,5.462,6.983
12.02679,71.17997,4.98,5.462
20.49614,52.48691,17.127,4.98
44.5241,38.01809,15.873,17.127
77.93166,19.70754,17.941,15.873
58.53559,30.5841,19.276,17.941
81.69507,19.65765,22.281,19.276
80.24761,19.55786,23.193,22.281
62.12531,39.36518,17.58,23.193
46.66636,59.72132,14.434,17.58
44.00302,63.96219,13.601,14.434
43.36613,57.07702,11.248,13.601
24.83854,60.71917,10.507,11.248
25.88072,60.71917,8.306,10.507
25.01224,64.11186,7.403,8.306
27.44399,60.22025,7.24,7.403
51.12456,39.61465,8.791,7.24
51.06666,31.08303,10.991,8.791
74.34194,15.16732,15.576,10.991
92.11684,9.42968,16.236,15.576
120.02402,1.69635,18.099,16.236
122.51366,0.54882,17.491,18.099
151.05772,0.79828,16.189,17.491
155.92121,1.29721,15.943,16.189
0,1.53004,15.491,15.943
133.86181,2.79398,16.153,15.491
13.33456,47.94669,14.002,16.153
19.48005,43.75572,13.63,14.002
24.9878,39.914,15.533,13.63
25.85744,40.6125,14.373,15.533
35.30758,24.04819,11.55,14.373
44.64177,17.76173,8.623,11.55
39.192,22.35184,7.975,8.623
37.10485,30.634,8.997,7.975
43.83011,27.04174,10.842,8.997
45.22154,27.34109,11.965,10.842
71.77469,19.75743,11.153,11.965
90.15319,12.97205,11.517,11.153
67.89028,16.16517,14.5,11.517
43.19237,24.04819,17.005,14.5
34.7858,29.63615,18,17.005
59.83157,20.10668,18.028,18
45.91725,17.51227,17.969,18.028
44.40987,24.49722,17.903,17.969
69.45564,15.71614,17.837,17.903
27.65471,37.9183,16.54,17.837
89.80533,21.05464,16.96,16.54
24.23411,44.70368,15.42,16.96
0,47.29809,15.842,15.42
20.33037,49.95902,17.627,15.842
85.57153,2.89377,13.321,17.627
94.91821,1.54667,15.318,13.321
76.28289,5.03914,15.392,15.318
60.08584,16.71399,15.12,15.392
66.52983,15.76603,17.356,15.12
74.36711,14.96775,22.486,17.356
78.77921,18.90926,24.347,22.486
76.34095,28.18926,19.885,24.347
64.43989,31.2826,17.474,19.885
73.38019,20.50582,21.767,17.474
80.75305,17.26281,19.547,21.767
92.18968,13.77033,9.916,19.547
85.57153,15.06754,10.086,9.916
79.01143,18.46023,9.696,10.086
61.47914,25.64475,6.794,9.696
65.25264,21.80302,7.771,6.794
56.31233,23.2998,11.324,7.771
44.58544,30.93335,13.033,11.324
31.11692,38.26755,16.488,13.033
16.25511,45.60175,17.627,16.488
12.59771,47.04863,17.906,17.627
12.59771,50.29164,19.594,17.906
0,47.032,17.873,19.594
11.84301,45.43544,15.295,17.873
35.22774,19.60775,40.616,15.295
35.69279,23.05034,36.958,40.616
43.0755,25.04604,33.906,36.958
60.34058,20.70539,36.005,33.906
59.81739,27.04174,38.484,36.005
62.37518,35.9226,36.028,38.484
51.85337,49.69293,25.54,36.028
41.85473,57.17681,16.863,25.54
51.56271,43.9054,18.672,16.863
71.67623,35.52346,20.455,18.672
72.31568,34.17636,22.63,20.455
94.87073,23.84862,23.623,22.63
83.7676,22.85077,20.387,23.623
68.88592,24.94625,16.526,20.387
58.65476,30.43443,13.939,16.526
55.92258,34.72518,11.425,13.939
59.29421,30.23486,12.252,11.425
65.80494,25.54496,11.988,12.252
52.31842,24.74668,12.156,11.988
38.59937,28.98754,11.507,12.156
36.79729,30.93335,11.875,11.507
47.3191,22.90066,13.788,11.875
0,10.57721,15.26,13.788
67.04508,6.71886,12.8,15.26
23.28368,15.81592,28.031,12.8
30.96729,13.52087,32.087,28.031
31.6076,16.6142,38.462,32.087
38.12703,19.75743,33.854,38.462
38.01061,26.29335,28.991,33.854
45.05392,19.10883,27.344,28.991
47.4405,22.05249,29.953,27.344
44.70467,27.24131,30.823,29.953
49.18677,29.53636,29.352,30.823
45.81064,29.58625,29.769,29.352
43.19123,24.39743,29.543,29.769
43.54048,23.10023,24.533,29.543
37.71956,31.68174,0,24.533
42.02704,36.47142,19.109,0
35.39119,40.71228,22.349,19.109
31.49118,44.15486,23.597,22.349
32.36431,40.41293,29.517,23.597
36.0897,33.22841,31.231,29.517
28.17325,35.67314,44.12,31.231
24.09861,27.34109,35.243,44.12
24.73891,28.93765,36.514,35.243
24.21503,33.62755,48.024,36.514
0,33.39471,48.826,48.024
25.61205,26.21019,45.113,48.826
11.48152,48.29594,16.422,45.113
16.66116,46.79917,16.561,16.422
19.59629,50.94024,16.639,16.561
18.60352,51.2396,19.422,16.639
19.55312,46.5996,19.524,19.422
26.41614,37.07013,17.071,19.524
27.97003,30.99987,19.422,17.071
0,0,0,19.422
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39.81509,27.84002,27.645,0
41.21211,28.03959,23.616,27.645
36.0897,30.5841,23.694,23.616
30.3852,34.67529,25.717,23.694
27.06728,32.6297,27.448,25.717
15.94932,36.82067,24.076,27.448
14.08663,35.62325,26.535,24.076
21.01352,25.19571,33.156,26.535
0,21.88618,34.76,33.156
19.55829,18.75958,30.719,34.76
38.07032,19.55786,24.717,30.719
76.96074,10.32775,23.505,24.717
94.18303,3.24301,25.856,23.505
73.29184,8.38194,23.939,25.856
51.19206,13.47098,22.967,23.939
59.17733,14.86797,19.29,22.967
48.99072,36.92045,14.691,19.29
42.68883,47.69723,13.191,14.691
39.10625,45.15271,13.748,13.191
32.02741,45.70153,14.592,13.748
32.41588,44.15486,15.646,14.592
40.53065,30.634,18.17,15.646
35.04886,29.08733,17.222,18.17
41.13494,26.49292,17.25,17.222
39.36523,25.84432,14.125,17.25
30.60301,28.83787,15.142,14.125
46.44406,17.81162,16.198,15.142
56.32853,12.87227,16.962,16.198
46.91886,17.51227,18.408,16.962
35.73948,19.20861,17.252,18.408
20.80487,31.48217,17.153,17.252
12.38796,42.80777,18.632,17.153
0,47.23157,20.212,18.632
8.46007,47.63071,19.054,20.212
87.77336,3.3428,52.845,19.054
86.13112,5.93721,44.939,52.845
79.34608,16.96345,35.319,44.939
61.54075,41.11142,28.038,35.319
85.22357,34.27615,23.946,28.038
37.55541,69.2009,13.677,23.946
39.88912,69.05122,16.302,13.677
27.7452,83.56994,10.868,16.302
13.8726,93.04951,10.769,10.868
11.40924,92.89984,12.017,10.769
13.52686,87.36177,13.13,12.017
22.04058,73.24219,15.998,13.13
29.73317,64.91014,19.578,15.998
18.41036,57.42627,21.092,19.578
32.28296,40.51271,29.837,21.092
102.59673,19.65765,37.929,29.837
94.64483,13.57076,36.995,37.929
111.62904,5.83742,35.302,36.995
104.36862,1.9957,32.267,35.302
40.62381,5.43828,30.672,32.267
27.78842,16.26496,31.054,30.672
25.88687,22.50152,30.479,31.054
0,13.70381,30.21,30.479
27.42827,24.8132,28.656,30.21
9.21651,69.25079,8.177,28.656
29.20726,49.49336,9.717,8.177
53.04903,29.78582,9.359,9.717
46.94796,40.66239,8.191,9.359
48.41914,34.77507,8.297,8.191
39.72187,46.05078,7.615,8.297
32.92848,53.98369,6.449,7.615
36.43335,63.76262,3.184,6.449
31.50057,71.64563,3.073,3.184
33.6208,73.54155,6.008,3.073
49.50089,58.82326,10.427,6.008
36.99586,63.96219,11.642,10.427
51.96728,53.63444,14.165,11.642
39.46225,53.93379,19.323,14.165
58.80395,36.02239,20.021,19.323
22.76003,44.6039,20.109,20.021
41.92864,35.67314,25.54,20.109
38.07761,27.19141,34.264,25.54
52.91922,11.17592,41.168,34.264
54.99618,9.87872,37.849,41.168
36.82278,23.74883,34.462,37.849
45.13062,24.39743,41.201,34.462
0,8.11585,56.465,41.201
65.9435,6.38624,58.085,56.465
37.56122,56.5781,6.764,58.085
39.07753,65.60864,7.344,6.764
110.99405,24.94625,8.008,7.344
107.39822,29.13722,8.963,8.008
80.23457,38.21766,7.352,8.963
40.98375,68.5523,5.822,7.352
31.9292,75.43746,5.31,5.822
32.40576,79.02972,5.479,5.31
35.56835,78.23144,5.395,5.479
25.43072,83.66972,4.688,5.395
25.12746,81.8237,5.709,4.688
28.76661,75.68692,5.245,5.709
23.39453,78.73037,6.489,5.245
29.02655,71.69552,7.859,6.489
24.47761,73.64133,7.972,7.859
28.3767,69.99918,8.215,7.972
45.1861,48.94454,8.929,8.215
57.48989,34.82497,9.863,8.929
47.35226,32.5798,9.649,9.863
26.64377,45.10282,9.272,9.649
14.5566,56.87745,9.094,9.272
10.39757,65.05982,9.222,9.094
0,69.8495,9.402,9.222
6.29631,73.04262,7.95,9.402
22.07859,57.82541,6.506,7.95
50.49012,47.29809,6.671,6.506
77.25336,32.03099,6.52,6.671
52.22518,44.95314,6.515,6.52
37.04344,56.82756,5.695,6.515
40.73044,61.16821,5.756,5.695
38.51824,63.71272,5.874,5.756
32.01178,66.60649,5.791,5.874
33.57333,71.09681,6.4,5.791
31.62139,75.78671,6.886,6.4
16.87342,83.27058,6.356,6.886
17.04692,81.52435,5.568,6.356
23.46663,77.53295,5.97,5.568
23.68351,76.38542,5.724,5.97
36.73981,69.69982,6.34,5.724
36.30604,65.25939,5.705,6.34
46.41274,56.5282,5.724,5.705
47.02001,53.48476,6.238,5.724
31.66477,63.11401,6.435,6.238
22.5991,69.15101,5.599,6.435
27.58739,66.80606,5.551,5.599
26.37285,67.45466,6.534,5.551
0,49.0277,6.865,6.534
28.22358,66.39029,6.663,6.865
82.86366,10.27786,17.559,6.663
63.32034,38.36733,16.04,17.559
62.2346,45.2525,14.826,16.04
42.21356,69.89939,11.153,14.826
25.18916,88.90844,8.238,11.153
16.32953,100.98242,6.007,8.238
16.67696,98.13855,5.373,6.007
26.44862,90.05596,4.251,5.373
23.23483,91.05381,4.484,4.251
22.10566,86.91274,4.17,4.484
16.54667,69.79961,3.796,4.17
14.93978,60.07057,4.246,3.796
12.11686,58.07487,4.767,4.246
18.84844,54.43272,5.463,4.767
30.61786,50.24175,6.087,5.463
38.52205,48.39573,6.317,6.087
93.37362,23.49937,7.578,6.317
110.09401,12.47313,8.378,7.578
105.70762,6.48603,9.111,8.378
89.6821,5.43828,7.54,9.111
51.8115,28.38883,7.077,7.54
71.9194,20.95485,6.808,7.077
0,42.7745,6.593,6.808
20.38296,56.7444,7.359,6.593
67.61573,30.03529,19.889,7.359
135.84021,18.36044,15.802,19.889
178.62727,6.6856,14.679,15.802
131.40497,20.30625,12.519,14.679
117.31654,23.64905,8.071,12.519
88.79184,55.63014,8.198,8.071
36.43857,90.75446,8.138,8.198
18.95849,118.49469,7.372,8.138
10.82721,129.92007,7.151,7.372
14.1319,124.08265,6.389,7.151
13.17528,118.4448,6.805,6.389
20.61084,104.425,7.099,6.805
35.74285,90.40521,9.396,7.099
55.74493,63.11401,14.094,9.396
93.87933,44.20476,16.545,14.094
142.75397,21.20431,26.038,16.545
227.84978,8.58151,35.628,26.038
206.3258,3.44258,33.165,35.628
215.02235,2.04559,27.396,33.165
166.4086,1.94581,28.028,27.396
129.57869,1.54667,26.953,28.028
117.88182,1.64645,25.311,26.953
0,1.72961,20.604,25.311
97.16952,2.92703,18.927,20.604
60.86329,31.48217,34.946,18.927
65.26043,29.98539,49.031,34.946
61.16804,26.69249,14.745,49.031
58.51235,24.24776,15.507,14.745
64.65092,33.57765,15.066,15.507
38.39873,51.04003,6.866,15.066
34.6111,60.71917,6.323,6.866
19.67826,73.44176,6.872,6.323
20.46191,81.97338,6.284,6.872
14.62809,83.8194,6.709,6.284
14.36687,80.12736,8.733,6.709
13.97505,77.73252,12.634,8.733
30.7364,56.72777,19.335,12.634
44.84205,41.21121,21.073,19.335
65.43457,24.14797,22.135,21.073
83.32786,15.61635,20.988,22.135
102.39661,8.33205,16.241,20.988
102.70136,6.13678,14.21,16.241
95.56146,3.54237,13.903,14.21
142.23203,1.69635,14.783,13.903
59.47014,3.14323,16.071,14.783
62.34351,5.3385,17.465,16.071
0,5.9871,17.915,17.465
67.10345,19.15872,19.585,17.915
10.41781,84.96693,8.001,19.585
28.07142,83.22069,7.172,8.001
48.16603,72.4938,15.226,7.172
59.45562,59.37208,19.196,15.226
70.26574,29.53636,28.882,19.196
86.48091,29.53636,32.363,28.882
75.6272,35.52346,25.326,32.363
125.36244,21.10453,25.531,25.326
93.23723,30.08518,20.849,25.531
67.78116,50.39143,20.573,20.849
24.49711,92.94973,21.337,20.573
19.92025,100.63317,24.528,21.337
22.36124,97.39016,19.672,24.528
29.7714,79.77811,23.566,19.672
30.33806,70.79746,26.729,23.566
36.70208,55.53035,27.686,26.729
40.36357,47.54755,27.047,27.686
64.46838,31.18281,28.745,27.047
67.04014,13.92001,29.507,28.745
43.98147,32.82927,31.786,29.507
33.60725,44.35443,33.686,31.786
44.50454,32.48002,30.936,33.686
0,38.91615,28.005,30.936
41.20629,46.23372,25.736,28.005
8.37933,66.10756,1.904,25.736
13.57277,62.66498,2.119,1.904
18.72257,57.77552,2.771,2.119
18.06794,61.51745,2.519,2.771
20.81741,62.66498,3.266,2.519
15.4494,71.89509,3.887,3.266
14.57655,78.68047,11.674,3.887
13.57277,87.41166,15.741,11.674
15.31847,97.24048,13.939,15.741
21.16654,96.79145,14.847,13.939
12.96178,99.73511,16.182,14.847
14.22741,93.24908,18.111,16.182
20.81741,86.86284,17.927,18.111
21.86482,84.76736,18.135,17.927
24.52701,80.87574,17.151,18.135
38.62349,59.27229,19.026,17.151
45.30077,52.43702,20.828,19.026
78.03254,27.74023,27.189,20.828
60.13917,20.45593,35.309,27.189
34.52111,33.42798,23.304,35.309
23.74144,43.45637,15.854,23.304
24.52701,61.36778,12.382,15.854
0,45.43544,8.62,12.382
20.30825,65.52548,8.691,8.62
7.73411,77.58284,5.787,8.691
16.6917,69.50025,4.602,5.787
35.43709,52.08777,3.731,4.602
23.81408,64.36133,3.494,3.731
26.17364,63.46326,3.914,3.494
22.98386,67.70412,4.028,3.914
17.82779,74.78886,3.9,4.028
13.50193,80.82585,3.681,3.9
12.45323,81.87359,4.331,3.681
14.28845,77.93209,4.869,4.331
18.39583,72.59359,4.663,4.869
14.85649,72.09466,3.919,4.663
20.79908,64.81036,3.583,3.919
18.08996,63.31358,3.882,3.583
19.44452,59.92089,4.404,3.882
19.96887,53.78412,5.565,4.404
13.10867,55.63014,5.184,5.565
40.68056,41.36088,5.055,5.184
50.51206,25.99399,4.209,5.055
25.60559,36.47142,3.807,4.209
13.58932,50.39143,3.332,3.807
7.20977,58.07487,3.303,3.332
0,62.19932,3.685,3.303
5.59303,65.05982,3.434,3.685
5.1186,53.63444,2.257,3.434
18.85571,42.05938,1.742,2.257
31.14911,35.47357,2.233,1.742
33.16155,33.17851,3.861,2.233
30.93036,33.82712,3.861,3.861
27.21172,35.57335,2.589,3.861
24.80554,33.72733,2.784,2.589
27.69296,30.08518,2.955,2.784
28.69918,24.69679,2.425,2.955
29.31166,0,2.308,2.425
36.04897,0,3.072,2.308
34.999,52.38713,5.196,3.072
26.42424,53.83401,5.243,5.196
23.62432,54.78197,5.907,5.243
22.13686,50.29164,6.538,5.907
18.54947,52.5368,6.355,6.538
22.09312,48.09637,5.391,6.355
30.62412,43.2568,4.482,5.391
31.89284,39.2654,3.649,4.482
14.83083,50.19186,4.194,3.649
7.91852,59.77122,5.018,4.194
7.0873,66.5067,5.957,5.018
0,71.04692,5.947,5.957
6.35815,77.23359,6,5.947
6.00087,76.38542,5.637,6
7.79674,74.73897,5.132,5.637
8.27857,75.58714,4.457,5.132
11.2133,73.09251,3.733,4.457
8.14716,78.13166,2.981,3.733
10.20585,77.78241,2.973,2.981
21.28774,65.45896,2.723,2.973
18.70343,70.4981,2.472,2.723
19.92988,69.45036,2.274,2.472
12.61496,76.4852,2.879,2.274
18.48442,70.84735,3.354,2.879
10.42486,72.44391,4.5,3.354
15.7687,71.34628,4.162,4.5
13.79761,65.80821,4.614,4.162
8.80419,68.10326,4.822,4.614
