Ozone,Nitrogen Oxide,PM2.5,PM10
30.39985,26.84217,5.494,12.65
27.2903,30.634,5.575,13.57
19.84859,34.5755,5.459,12.173
21.0371,38.66669,4.799,9.938
14.69857,42.70798,4.446,9.707
15.41082,41.9097,4.63,10.393
18.31416,38.6168,5.301,12.659
33.94016,29.63615,6.625,17.018
47.47404,19.10883,7.049,17.345
48.10809,20.6056,6.568,14.465
32.36535,33.07873,6.552,13.225
12.20602,53.08562,6.175,11.158
6.78863,59.47186,6.691,13.188
8.65193,58.62369,6.543,13.005
11.21761,56.77767,6.007,11.053
0,56.27874,5.718,10.673
11.31331,48.16289,5.482,9.967
17.82915,37.41938,8.781,9.693
19.63524,40.26325,8.467,9.5
34.01366,28.38883,8.331,9.625
56.05805,11.07614,9.09,10.645
69.73699,4.34065,8.145,9.973
74.96654,0.84817,8.709,11.018
71.76514,3.04344,7.751,10.745
60.27465,12.07399,5.759,7.694
52.44524,22.80087,3.569,4.693
49.88653,28.03959,2.973,4.127
38.59324,34.42583,2.988,4.405
40.44931,34.37593,2.868,4.182
44.11904,32.82927,2.591,3.699
44.30867,35.82282,3.029,4.249
50.58395,17.86152,6.269,9.562
49.01948,3.19312,10.25,13.84
44.50075,1.49678,10.769,14.483
41.03831,5.08904,10.679,14.453
36.09593,8.88087,10.116,14.573
37.74003,7.88302,9.867,14.075
30.66954,18.6099,9.412,13.74
48.89266,4.73979,10.689,15.395
0,1.1309,15.505,29.445
58.7698,1.33047,16.403,24.97
11.20706,48.04648,5.329,7.746
18.80354,36.47142,6.219,8.916
21.15808,33.32819,7.146,9.705
26.56897,30.634,7.715,10.234
27.65914,31.9312,7.251,10.512
19.35541,41.76002,6.151,9.674
16.57146,43.95529,5.524,7.811
14.22615,45.45207,5.126,8.54
11.54549,48.99444,4.563,7.324
10.29216,51.13981,4.087,6.794
10.67725,49.99229,4.275,7.493
8.05049,50.29164,3.379,6.071
7.23291,50.591,2.817,5.473
11.21972,50.84046,3.163,6.59
13.95266,44.20476,3.625,7.464
13.72764,44.70368,3.252,5.509
12.19196,46.84906,2.9,5.356
8.58391,50.99014,3.15,5.187
6.50595,54.13336,3.725,6.342
6.28798,53.68433,3.91,6.009
7.43297,50.69078,5.618,8.062
12.40739,44.554,7.359,9.38
0,39.38181,10.064,11.578
11.87958,39.914,10.014,11.625
24.0296,31.33249,13.875,17.085
35.77642,23.20001,13.863,17.503
47.09159,13.17162,14.035,18.883
45.90106,14.6185,13.38,19.64
47.05206,15.317,12.712,20.19
39.90922,23.00044,12.045,18.63
34.65084,26.79227,11.318,17.613
30.44461,31.2826,10.969,18.013
29.45884,34.47572,10.154,18.52
20.89948,39.16561,9.57,16.89
20.6793,41.66024,9.119,16.923
18.9869,42.80777,8.031,13.518
23.07705,39.86411,7.047,12.678
23.41967,40.91185,6.039,11.45
33.47628,33.2783,5.946,11.617
47.76525,18.85937,4.705,9.839
54.00791,15.56646,4.243,7.68
37.81308,26.74238,3.938,6.572
17.10006,41.9097,3.788,6.831
12.83488,46.44992,3.952,7.074
8.35895,53.28519,3.974,6.908
11.68806,51.18971,4.954,8.276
0,48.89465,4.951,7.256
9.97989,44.70368,5.558,7.839
32.85868,17.16302,24.814,27.64
46.35989,10.52732,23.764,29.353
62.20909,8.88087,22.552,28.91
79.67872,1.3471,18.257,28.82
74.12085,2.09549,17.762,25.553
62.81291,8.13248,13.844,20.23
52.06842,18.56001,11.781,20.09
27.42086,46.00089,7.266,13.255
23.82296,44.90325,9.21,14.45
25.69022,46.40003,10.412,15.443
17.83425,49.09422,9.477,14.7
15.20351,51.63874,8.804,13.093
14.27052,53.63444,9.196,13.705
18.91125,47.19831,9.427,14.5
35.59026,28.48862,13.165,18.365
54.90419,8.43183,14.58,20.7
49.86623,6.93506,14.797,19.875
34.80255,18.21076,14.585,18.093
23.03944,28.38883,14.929,19.255
18.66714,32.48002,15.057,19.648
17.13599,36.27185,14.781,18.625
22.92176,33.72733,15.302,18.783
0,32.66296,14.708,18.075
21.17771,32.796,14.061,18.753
83.70315,1.64645,16.559,29.863
83.35226,1.39699,13.059,26.968
95.44106,1.24731,12.538,29.3
88.2367,1.3471,12.83,32.22
84.13044,1.64645,12.859,26.62
81.55635,1.49678,11.491,24.615
81.2067,2.19527,11.168,32.05
56.46924,18.11098,9.186,27.295
29.52788,41.71013,6.155,17.583
19.07125,51.18971,4.996,12.833
17.32783,51.83831,5.401,13.533
17.44822,48.79487,5.74,13.645
24.70953,41.06153,5.843,13.98
32.84419,32.67959,5.559,13.573
48.7384,20.30625,7.251,17.08
61.55503,8.48173,6.883,18.813
62.31663,4.6899,6.265,13.72
48.47435,12.47313,5.996,11.423
24.49822,32.13077,6.472,9.98
17.45887,37.31959,7.536,10.617
19.36313,36.47142,9.209,11.225
28.635,30.68389,9.541,11.78
0,20.62223,16.276,18.858
34.47798,13.90338,21.783,23.903
12.10534,63.36348,6.37,11.11
39.66715,41.21121,5.504,10.411
33.55017,49.19401,5.099,9.071
34.62924,47.2482,5.294,9.383
53.89613,31.53206,6.457,10.404
49.78884,33.47787,5.903,9.526
56.5093,28.38883,6.402,10.322
50.18627,30.98324,5.891,11.318
42.54876,39.41508,5.573,10.481
31.57662,50.24175,5.584,9.244
34.69273,43.75572,6.72,11.613
44.8058,33.07873,10.324,16.873
42.68546,35.82282,10.677,16.518
56.08327,23.15012,11.047,21.818
67.52495,11.3256,12.38,22.62
73.60929,4.93936,13.965,21.75
70.29977,2.04559,12.672,18.348
68.52677,2.34495,12.418,20.863
61.55585,1.04774,14.132,22.465
56.31573,1.64645,16.734,22.048
65.33561,1.14753,17.297,22.69
70.41628,1.49678,19.637,28.01
0,1.79613,21.467,30.175
77.67872,1.72961,22.795,34.318
46.31071,17.81162,6.054,10.424
46.53372,17.76173,6.103,12.39
54.68867,15.41678,5.697,12.54
48.5908,25.64475,5.403,13.365
39.85353,33.02884,5.072,12.623
32.83772,39.86411,4.459,10.819
34.46163,42.10927,4.534,12.618
23.77774,51.53895,4.118,11.783
18.9851,60.81896,3.614,10.061
17.84325,61.41767,3.506,9.551
20.18879,60.86885,3.077,8.029
17.84159,61.51745,1.785,5.213
16.63901,59.32218,1.954,4.643
14.84048,59.52175,2.136,4.445
27.32162,51.48906,1.498,3.221
42.57459,38.66669,1.569,3.821
29.87543,49.09422,1.317,3.051
36.93298,44.15486,3.213,5.371
24.62315,48.34583,2.321,3.688
5.66955,69.60004,2.043,2.764
7.08684,68.5024,2.633,3.324
12.26181,65.95789,4.097,5.421
0,68.51903,5.563,8.539
7.04863,64.19502,6.91,11.093
10.40404,61.2181,0.859,1.091
43.86864,34.82497,1.475,1.988
51.68302,26.69249,2.784,3.415
44.41404,32.03099,2.452,3.124
52.76309,28.73808,2.036,2.442
43.37194,38.51701,1.446,1.822
43.1631,41.71013,1.711,2.128
38.73773,44.554,2.074,2.745
33.88099,49.49336,2.245,2.922
38.07238,44.40433,2.789,3.982
32.84795,45.20261,3.655,5.282
34.76313,43.50626,4.52,7.124
39.67355,37.16991,4.768,8.169
37.65377,34.92475,4.678,8.648
43.36898,28.38883,4.928,9.22
55.87977,13.72044,5.137,8.574
62.81109,4.54022,5.775,9.9
60.9777,1.9957,6.037,9.277
58.14603,0.94796,6.298,10.558
51.46309,2.89377,6.669,11.55
51.29267,3.94151,5.915,10.319
30.37758,28.18926,5.201,8.854
0,42.17579,5.636,10.589
34.41234,28.27242,5.724,9.424
11.32011,60.81896,2.654,3.93
12.95236,59.97079,2.619,4.02
15.99779,59.47186,1.926,3.079
15.67475,59.62154,2.424,4.578
24.9887,52.13766,3.695,6.965
15.40908,62.46541,3.312,6.712
18.29132,57.97509,3.038,7.143
13.02308,62.46541,2.365,5.335
15.52604,61.56735,1.208,2.71
8.66677,66.30713,1.36,4.281
6.38065,68.60219,1.407,2.834
7.14034,68.75187,2.052,4.089
6.10515,69.74972,2.415,4.959
7.903,66.10756,3.403,6.798
11.00394,61.66713,3.171,6.385
18.45321,54.28304,2.177,4.144
13.71371,60.81896,1.743,5.006
13.5509,62.5652,1.579,3.285
8.70855,70.14886,2.413,4.372
18.98938,59.17251,3.255,5.592
11.48125,70.59789,2.268,4.031
12.73422,74.33983,2.569,4.65
0,62.86455,4.601,7.277
3.26672,69.31731,1.208,2.123
31.69627,45.50196,2.085,3.046
44.26716,40.36303,3.191,5.452
57.60398,29.9355,4.712,7.953
74.52336,16.76388,6.611,11.24
80.2002,13.9699,9.384,14.68
82.63407,8.88087,9.265,15.853
63.58056,23.69894,5.146,13.215
43.95308,38.21766,4.899,12.888
30.25602,52.38713,4.56,12.26
24.05174,57.62584,4.675,12.738
21.23566,60.46971,4.098,9.925
21.35537,56.97724,4.208,9.067
22.00903,53.93379,4.553,10.908
25.60184,47.34798,5.138,13.373
28.53316,43.00734,4.752,9.392
46.599,26.34324,4.122,7.433
72.51101,6.58581,4.068,8.288
69.78708,8.28216,3.899,7.335
34.36955,30.88346,3.548,6.533
19.6299,46.25035,3.607,6.437
17.45463,48.94454,3.256,6.403
14.6797,56.82756,2.956,5.298
0,59.53838,2.919,5.42
7.10964,63.52978,2.726,4.838
44.68703,17.66195,5.907,10.088
29.14282,35.62325,7.276,9.85
32.6577,32.92905,7.879,10.663
35.48866,32.33034,7.73,11.359
77.09972,4.34065,11.484,16.06
66.72163,6.6357,5.201,8.651
52.67997,18.70969,2.889,5.799
35.20468,35.97249,2.834,5.409
22.77535,49.14411,2.199,3.827
27.75005,46.25035,2.131,3.111
33.33115,45.55185,1.632,2.507
56.165,34.32604,1.683,2.679
50.60482,40.6125,1.345,2.207
36.62399,51.98799,2.554,4.195
35.42928,51.63874,3.779,6.866
31.6002,53.28519,3.987,7.438
30.45422,54.03358,3.889,7.216
18.54321,64.86025,3.405,6.185
15.22272,67.8538,3.367,5.971
12.99462,68.15316,3.7,6.67
14.46116,65.95789,4.046,7.647
19.24333,61.76692,4.621,8.085
0,34.85823,3.278,6.175
33.87915,46.30024,2.775,4.856
9.23559,52.08777,3.963,4.893
35.10996,34.12647,1.801,2.209
45.50193,28.73808,1.754,2.189
38.26202,39.81422,2.078,2.585
44.62961,38.66669,1.924,2.573
40.27083,41.06153,1.75,2.171
35.42993,45.30239,2.193,2.949
31.41363,49.09422,1.857,2.453
33.3702,49.09422,2.107,2.757
43.95788,43.85551,3.096,4.488
38.73709,40.76217,5.399,7.806
38.89755,45.15271,9.251,14.365
49.18898,35.97249,6.097,11.266
65.77215,14.86797,6.97,11.788
66.22931,10.22796,7.329,11.331
58.22296,9.47958,8.081,11.235
65.03609,2.6942,8.154,12.335
60.73432,2.6942,7.076,12.033
51.08826,2.19527,6.981,10.447
47.58454,3.3428,6.671,11.405
46.00289,8.13248,6.882,11.335
49.03903,10.57721,7.712,12.963
0,5.9871,8.188,13.805
36.72469,17.62868,7.089,11.598
21.92882,42.95744,6.289,11.94
45.37873,26.24346,8.103,16.33
38.80898,33.2783,7.264,13.968
52.05475,28.08948,7.83,15.195
31.26454,42.10927,6.4,13.265
32.23998,46.5996,6.912,14.703
24.96856,53.78412,6.562,14.255
14.39191,62.66498,6.149,13.99
8.42133,68.60219,5.203,10.993
10.81423,64.46111,4.538,10.03
6.42032,64.31143,4.014,8.419
7.12632,61.56735,3.931,7.584
13.97059,51.78842,4.522,9.249
11.36459,50.94024,4.009,8.041
0,47.04863,0,0
24.92314,54.73207,4.157,7.804
28.66098,46.00089,7.004,11.395
47.93141,27.79012,8.908,14.298
39.89972,28.18926,7.725,12.355
27.73981,30.33464,5.876,8.609
21.87229,23.15012,10.99,13.755
19.2139,35.72303,17.955,23.577
0,36.38826,10.035,12.658
12.44839,43.0406,5.775,7.661
72.09783,1.29721,13.116,20.583
71.4283,4.6899,11.009,17.208
73.44059,3.04344,9.788,17.093
73.73835,3.69205,9.126,16.048
74.13653,7.38409,9.604,17.615
73.10894,14.11958,11.818,18.778
68.2365,16.51442,7.783,13.838
33.8313,43.65594,5.53,11.105
19.47562,57.77552,4.778,9.138
19.53854,58.32433,4.805,9.287
16.98146,57.42627,4.676,10.82
15.08029,54.38283,5.27,11.675
35.13416,35.62325,6.764,16.338
57.81857,23.49937,9.469,18.853
71.56079,14.11958,8.066,14.055
76.61007,8.18237,7.578,13.973
83.01447,2.49463,6.872,11.71
70.98438,1.29721,8.406,14.22
46.34031,5.53807,6.326,11.118
38.33211,14.91786,5.342,11.01
31.20764,25.49507,5.448,11.508
23.04957,35.17421,5.674,12.683
0,54.61566,5.536,10.683
13.4846,50.22512,5.486,9.962
64.94184,10.02839,12.856,17.4
69.99029,7.88302,13.828,18.455
72.02641,8.48173,14.918,19.483
61.48797,12.72259,13.67,18.953
65.30542,13.02194,15.021,21.235
71.94683,9.52947,14.106,20.885
68.34791,12.97205,9.345,15.388
55.22889,23.89851,6.79,12.19
21.67921,56.22885,6.249,10.265
23.26279,53.2353,6.814,10.529
18.69284,58.32433,6.892,11.233
16.62222,60.12046,6.768,11.371
41.7167,40.41293,9.509,14.895
68.29747,19.00904,12.314,19.085
66.85173,14.56861,11.285,17.235
88.34728,1.89592,14.635,24.8
86.28674,1.44688,14.368,25.1
65.77945,0.94796,13.083,24.483
63.92085,0.99785,11.58,17.425
60.55825,0.99785,12.13,18.263
65.29431,0.6985,10.015,16.098
71.16596,0.6985,10.127,16.048
0,0.8648,11.762,17.268
64.74275,1.1309,12.026,17.728
40.9149,26.39313,19.613,23.02
53.61928,17.71184,18.941,22.463
49.85213,23.64905,18.54,21.275
42.81532,33.62755,16.476,18.725
51.81488,29.68604,13.925,16.385
54.21473,30.03529,9.957,12.98
40.52341,43.45637,7.926,10.99
33.87147,49.09422,7.644,10.72
26.23858,53.63444,7.873,11.06
39.98939,46.35013,5.992,9.402
37.1522,46.40003,5.564,8.121
35.95072,48.49551,5.686,8.71
30.6115,53.58455,5.255,8.58
42.78249,35.57335,8.509,11.125
53.64743,15.41678,11.354,14.563
45.56095,13.37119,11.691,14.783
59.038,6.6357,11.375,13.808
59.91879,6.83527,11.34,14.023
44.40856,19.20861,10.251,12.883
52.15489,3.04344,11.682,14.84
56.0821,3.89162,11.955,14.73
59.29713,3.59226,13.465,16.663
0,4.25749,13.198,17.355
52.00015,10.97635,13.071,17.365
24.30925,28.08948,14.521,17.923
19.72058,36.47142,13.752,17.845
26.71281,32.82927,13.726,18.053
34.74237,28.68819,12.54,16.235
41.40674,24.597,11.323,14.675
40.69657,24.69679,9.599,12.883
50.03804,13.67055,7.451,10.37
48.45385,11.3256,5.873,8.343
38.56629,16.36474,5.551,8.368
37.74654,18.95915,6.259,11.358
50.41884,9.37979,8.491,12.573
47.90606,6.78538,9.957,16.128
41.51535,8.58151,8.092,12.164
38.67499,8.18237,7.488,10.47
45.12093,7.23441,7.721,10.109
54.2434,4.54022,8.077,9.877
58.88683,2.84387,9.4,10.955
42.82774,9.62925,12.151,13.8
22.88897,22.45163,15.951,17.568
17.53551,29.48647,18.212,19.823
19.11971,32.77937,19.326,21.125
25.07418,30.73378,20.852,23.45
0,33.39471,22.007,24.885
24.40041,35.98912,22.465,26.223
18.21855,38.91615,8.149,10.012
20.4064,29.9355,8.351,9.735
16.7945,31.58195,5.962,7.395
14.76935,55.43057,3.607,5.062
14.65815,64.31143,4.804,7.744
16.84468,63.56305,4.231,7.775
21.55222,56.27874,4.45,9.173
18.48897,56.02928,3.768,7.913
17.6113,54.5824,4.652,11.153
17.55563,53.63444,4.992,13.025
15.25935,59.67143,5.02,12.036
11.92195,58.62369,5.902,10.756
16.02446,52.93594,5.371,8.448
15.25577,49.8925,5.282,8.251
28.11763,42.85766,4.756,7.804
25.4892,41.9097,4.335,5.338
38.23582,19.85722,10.439,12.388
31.07249,25.14582,11.75,13.98
22.21212,29.63615,12.955,15.338
15.10034,34.52561,15.274,18.093
15.8668,30.78367,15.601,17.898
15.92193,34.37593,13.55,15.593
0,39.24877,11.611,13.458
22.61484,27.14152,11.642,13.24
17.09623,47.59745,14.512,17.495
25.80931,39.86411,17.748,21.283
39.94375,24.34754,20.566,24.348
53.58529,9.47958,27.505,31.888
59.92605,5.38839,33.014,38.628
59.19281,7.3342,33.944,42.633
36.36747,28.93765,25.623,31.968
0,0,33.804,42.918
0,0,0,0
0,0,0,0
23.32422,44.90325,36.701,44.605
24.2498,43.50626,41.653,51.508
23.65288,42.70798,42.33,50.388
29.56861,36.87056,44.316,53.66
42.73791,19.45808,47.84,59.438
55.07034,7.18452,43.51,51.52
61.34353,2.34495,40.189,48.198
53.91723,7.73334,40.09,46.56
29.14996,28.48862,36.8,41.818
18.19193,42.70798,31.896,36.598
15.89169,49.39358,22.486,25.61
18.08447,50.09207,18.767,21.593
0,54.14999,13.686,15.69
13.95351,49.55988,9.957,14.31
62.35719,9.72904,21.602,28.765
67.95324,8.88087,20.927,28.123
70.41359,10.97635,20.576,30.83
66.63319,20.20646,19.035,29.303
69.81076,20.75528,15.972,23.298
64.98191,26.84217,13.672,21.093
51.15462,36.17206,12.8,20.725
33.11813,50.44132,12.955,21.088
24.12222,59.72132,15.283,21.873
22.1461,59.37208,19.62,29.098
24.66871,53.68433,23.719,32.31
26.20157,50.74067,25.248,33.695
25.60146,48.49551,27.642,36.41
34.15807,42.15916,33.878,42.59
36.733,39.76432,38.085,48.6
52.51784,25.9441,34.981,46.64
66.99698,8.73119,28.889,39.088
57.41278,15.26711,25.727,33.398
33.89684,38.81637,22.283,30.173
19.3076,53.2353,20.328,25.648
18.04525,52.03788,25.236,29.93
24.90242,39.36518,22.682,29.178
0,43.70583,13.323,16.393
19.45345,44.17149,13.559,16.445
26.84533,41.76002,27.243,36.583
29.42586,43.95529,24.62,34.693
46.93783,30.98324,23.882,32.818
57.08927,23.9484,23.526,32.155
41.93697,39.36518,21.653,30.975
33.81583,47.34798,17.734,24.643
37.59676,44.65379,14.507,21.215
33.97746,45.75142,15.163,24.173
29.58393,49.29379,16.057,23.883
26.67535,53.83401,15.58,22.325
24.3661,50.591,16.906,25.533
22.33799,56.12906,13.668,21.37
17.56202,60.12046,12.271,19.943
32.71269,45.30239,15.495,25.8
52.6315,24.84647,20.227,31.768
73.02946,6.6357,24.028,50.678
80.11246,2.6942,22.818,38.983
64.20788,1.9957,21.236,30.148
56.31821,4.6899,18.943,25.525
47.20939,8.83097,18.984,24.41
42.10816,15.16732,19.814,26.485
47.3794,16.41463,20.793,27.115
0,25.61148,21.712,28.093
50.80025,16.09865,21.156,26.653
20.93579,50.49121,16.179,26.25
25.88123,46.5996,17.552,28.08
38.95923,33.07873,19.13,31.12
42.20121,33.32819,18.568,31.685
52.97142,25.09593,18.859,33.14
41.48693,37.81852,16.981,28.723
33.62925,46.69938,15.462,25.305
28.18931,53.33508,15.269,25.283
22.96911,57.57595,14.896,23.158
24.45314,57.42627,16.116,25.083
24.83753,57.92519,18.861,27.168
22.85928,53.33508,23.297,33.65
24.56285,46.15056,27.587,38.688
29.61818,40.21336,30.168,44.258
37.1464,29.38668,30.54,43.968
55.66473,14.21936,29.679,44.748
61.04947,7.63355,26.627,35.745
60.93955,3.59226,25.837,34.655
55.71899,7.43398,25.462,34.795
51.48769,10.87657,25.696,36.223
52.0921,13.37119,24.861,33.915
45.55313,22.35184,24.771,34.08
0,39.38181,24.231,33.365
26.22923,41.17794,26.8,36.253
16.83034,55.53035,7.819,13.72
24.63973,50.34153,8.325,16.903
27.22495,49.84261,7.717,14.43
33.99007,46.79917,7.503,13.628
36.24546,47.39788,7.392,12.77
30.4713,51.83831,7.095,13.188
25.741,56.32863,7.566,13.278
21.78396,60.36993,7.956,14.73
16.88912,65.60864,8.254,14.005
16.44926,64.01208,9.504,15.913
14.69039,64.21165,9.547,15.9
14.41663,62.36563,9.65,15.993
14.52527,59.62154,9.925,17.688
13.75428,59.32218,10.408,17.31
16.39454,54.33293,11.913,20.198
29.10029,41.76002,11.783,23.59
31.18573,35.07443,11.724,27.558
30.63556,35.47357,11.448,27.13
26.17923,39.56475,11.085,22.165
26.89341,40.51271,12.38,23.528
24.53012,43.10712,13.83,25.09
25.95925,43.00734,15.127,25.203
0,44.43759,16.55,27.81
19.80079,48.82813,16.842,27.425
13.59745,64.16176,5.339,10.287
23.17586,54.73207,7.013,11.87
24.11382,51.53895,7.529,11.363
32.42665,46.64949,7.219,12.723
35.45643,44.35443,8.132,16.57
45.69962,36.27185,7.698,12.808
33.53171,46.64949,7.155,12.71
32.54611,50.39143,7.278,14.853
27.26325,59.17251,5.633,13.965
18.40047,66.60649,4.559,10.264
19.88356,66.00778,5.236,12.312
18.67276,65.95789,6.29,13.923
16.91371,61.8667,8.086,19.698
24.45351,55.82971,9.269,20.245
39.70719,37.86841,9.165,20.128
38.10736,43.80562,8.531,20.23
35.40288,47.04863,6.179,15.368
21.36421,55.08132,4.807,13.385
10.18564,64.91014,3.915,10.134
6.16638,69.25079,3.976,10.593
6.71681,69.94929,5.834,11.108
10.51406,67.75402,6.337,12.623
0,61.40104,6.727,12.333
17.4687,53.48476,7.861,13.38
57.25757,14.21936,12.326,16.735
78.4076,3.3428,15.88,27.45
87.14098,1.74624,14.712,31.753
89.43713,1.39699,11.234,28.873
98.95035,1.39699,17.269,35.305
94.91227,5.13893,8.198,19.455
79.28448,11.47528,9.469,15.093
51.22346,32.03099,8.08,14.433
26.25299,58.87315,5.627,9.394
23.37977,59.52175,7.755,16.825
23.55504,58.77337,6.076,14.885
27.67772,55.68003,5.726,13.27
20.89672,63.71272,4.874,13.768
20.73267,63.16391,5.542,12.265
22.44922,57.02713,5.823,10.871
39.92668,35.62325,6.545,11.781
57.18187,18.85937,6.009,8.518
42.8841,25.9441,4.553,7.235
27.11389,38.21766,4.472,6.766
16.97145,49.84261,4.296,7.877
11.56939,59.32218,4.547,7.785
10.6341,64.11186,4.504,8.136
0,68.51903,5.059,9.208
10.35848,66.12419,5.238,9.675
24.04594,49.8925,30.936,42.725
31.15963,43.75572,26.774,35.74
28.12785,47.49766,20.21,25.44
25.03972,53.93379,17.337,22.058
26.69647,53.8839,16.507,21.258
26.70077,52.5867,16.762,21.99
30.67523,51.8882,17.543,23.625
27.10283,58.32433,14.262,23.878
21.85959,65.00993,10.646,19.663
24.40871,61.91659,11.111,18.51
35.3925,53.43487,13.321,19.353
35.616,48.24605,13.915,17.898
30.36308,51.93809,13.793,21.38
22.86989,59.52175,12.184,15.878
41.04681,38.96604,20.186,25.72
64.35945,19.25851,24.717,31.533
79.70237,4.09119,15.337,24.648
72.09066,4.19097,15.094,23.868
39.54587,26.54281,12.255,17.725
27.628,34.77507,10.521,13.818
16.98389,50.24175,9.884,11.423
21.3404,45.20261,10.599,12.34
0,34.85823,10.948,14.103
32.42667,32.59643,10.076,12.768
22.41012,50.79057,23.84,37.29
26.05565,48.79487,23.342,38.788
25.50567,50.44132,24.363,41.78
28.59486,49.04433,25.267,47.863
32.62633,45.9011,25.5,50.16
37.321,41.41078,25.698,50.27
41.47087,35.9226,26.75,48.963
39.70672,38.81637,28.816,47.775
36.50717,39.11572,32.736,50.85
33.36916,39.56475,32.708,43.405
31.93527,39.51486,30.571,37.8
30.38565,40.81207,26.679,31.593
30.93311,42.35873,25.981,31.158
30.83615,38.86626,30.566,37.893
32.31635,37.66884,33.628,43.683
39.05007,31.13292,34.533,45.03
33.8524,32.33034,35.382,45.845
20.87507,46.44992,36.036,47.513
16.61449,51.2396,36.241,47.82
15.07006,53.08562,35.54,46.075
16.61583,52.18756,37.488,47.88
17.66412,52.63659,37.196,47.143
0,52.22082,35.903,45.458
18.98687,54.14999,34.51,45.775
57.63313,5.58796,49.623,57.165
57.30236,7.38409,46.368,52.203
58.06834,9.67915,49.316,55.845
64.11274,6.78538,48.437,54.045
67.54735,3.74194,47.01,53.243
71.21572,3.24301,45.503,52.55
64.52022,10.677,40.196,47.545
61.74009,12.22366,33.804,40.143
49.89929,22.30195,36.644,43.553
42.30507,29.03744,41.564,51.563
40.25519,34.5755,36.224,43.573
38.09405,38.26755,40.257,50.63
33.18995,38.41723,37.859,47.378
35.05889,40.16346,36.441,45.243
33.94468,38.41723,39.835,53.84
31.83997,37.96819,38.071,55.005
31.78454,37.71873,35.102,50.41
22.16212,42.40863,32.821,47.873
22.37802,44.6039,31.019,46.858
16.51957,50.591,29.425,45.128
15.30615,53.08562,28.88,44.343
16.79251,54.18326,26.484,42.68
0,54.01695,24.413,39.193
19.52133,51.62211,24.227,36.825
64.32211,1.9957,59.583,67.288
62.96486,3.49248,65.708,74.18
61.38745,7.9828,70.26,78.835
62.32409,11.52517,72.342,81.995
63.32044,13.47098,66.076,74.618
55.16241,20.6555,60.368,68.018
53.72034,25.74453,58.123,66.698
53.29452,28.13937,57.687,65.62
52.70053,23.34969,57.267,66.703
46.96408,27.34109,52.804,61.543
43.71361,29.83572,49.352,58.04
45.93864,24.79657,51.132,59.298
37.81507,29.98539,48.418,56.505
37.13235,30.18496,45.566,52.655
43.53983,23.24991,49.177,58.318
43.35201,17.61205,51.602,59.765
46.67133,11.17592,56.901,67.485
49.56933,8.58151,56.682,66.115
48.84888,8.08259,63.283,76.088
53.43578,2.74409,72.658,88.94
46.94099,7.18452,76.356,91.06
55.97282,3.24301,75.076,88.698
0,2.72746,72.364,88.548
59.5247,2.52789,61.748,74.463
33.1473,51.68863,3.765,5.442
56.68172,27.19141,5.737,7.871
81.51762,13.62065,10.809,14.308
60.83723,14.46883,14.271,18.57
67.19893,12.17377,13.068,17.508
46.40097,34.17636,9.146,13.763
41.01954,46.89895,4.781,6.944
41.41481,48.29594,3.013,4.456
44.19558,42.90755,3.189,4.92
35.94731,51.63874,3.222,4.989
32.02455,52.93594,3.566,5.306
28.53234,51.73852,5.508,8.068
29.20768,49.74282,6.401,9.708
29.66121,42.95744,8.586,13.93
28.66088,44.30454,11.064,16.53
41.67028,30.48432,11.25,16.745
38.55411,29.38668,12.217,16.98
50.3042,11.17592,19.21,23.243
48.37465,7.88302,24.58,29.525
51.66721,2.6443,30.271,34.68
